start.pos recom.rate.perbp recom.rate.cMperMb gm
13589600 0.000000002128404 0.212840369722727 1.007113000000000
13597606 0.000000014373783 1.437378325762470 1.008817000000000
13600688 0.000000001320093 0.132009345794427 1.013247000000000
13601544 0.000000001351351 0.135135135136020 1.013360000000000
13601581 0.000000001331269 0.133126934984481 1.013365000000000
13604165 0.000000001302682 0.130268199233634 1.013709000000000
13604687 0.000000001304348 0.130434782608636 1.013777000000000
13605124 0.000000000980343 0.098034305746864 1.013834000000000
13613111 0.000000000823970 0.082397003745312 1.014617000000000
13626194 0.000000000836347 0.083634719710682 1.015695000000000
13632830 0.000000001298444 0.129844369850463 1.016250000000000
13639384 0.000000000852867 0.085286730849729 1.017101000000000
13648940 0.000000000853423 0.085342333654783 1.017916000000000
13655162 0.000000000852891 0.085289066971926 1.018447000000000
13656909 0.000000000861057 0.086105675146736 1.018596000000000
13661508 0.000000000868336 0.086833602584845 1.018992000000000
13663984 0.000000000877193 0.087719298246189 1.019207000000000
13664098 0.000000000926560 0.092655962095264 1.019217000000000
13667897 0.000000001096851 0.109685121623661 1.019569000000000
13674598 0.000000004315642 0.431564245809906 1.020304000000000
13675314 0.000000003722233 0.372223295344797 1.020613000000000
13680491 0.000000036399177 3.639917695473293 1.022540000000000
13681463 0.000000036592593 3.659259259259218 1.026078000000000
13681598 0.000000036666667 3.666666666664977 1.026572000000000
13681655 0.000000036770557 3.677055702917860 1.026781000000000
13683163 0.000000005343643 0.534364261168376 1.032326000000000
13688983 0.000000005213213 0.521321321321243 1.035436000000000
13690648 0.000000005082790 0.508278976417538 1.036304000000000
13692641 0.000000005000468 0.500046785814542 1.037317000000000
13703328 0.000000005000000 0.499999999999981 1.042661000000000
13704932 0.000000005011186 0.501118568232667 1.043463000000000
13710296 0.000000008996656 0.899665551838972 1.046151000000000
13710595 0.000000008968836 0.896883593033959 1.046420000000000
13714959 0.000000048280330 4.828032979976269 1.050334000000000
13715808 0.000000052138165 5.213816547591617 1.054433000000000
13733164 0.000000013270736 1.327073552425652 1.144924000000000
13737637 0.000000013298731 1.329873125720830 1.150860000000000
13738504 0.000000013220141 1.322014051522260 1.152013000000000
13741066 0.000000013166144 1.316614420062969 1.155400000000000
13741385 0.000000013153693 1.315369261477050 1.155820000000000
13744391 0.000000013104647 1.310464748656289 1.159774000000000
13747554 0.000000013077434 1.307743436357601 1.163919000000000
13753572 0.000000013076040 1.307604017216621 1.171789000000000
13757057 0.000000013068627 1.306862745098067 1.176346000000000
13759097 0.000000013080312 1.308031175872577 1.179012000000000
13762048 0.000000013113976 1.311397557666339 1.182872000000000
13763522 0.000000013373494 1.337349397590027 1.184805000000000
13763605 0.000000013656174 1.365617433413931 1.184916000000000
13765257 0.000000014561404 1.456140350877188 1.187172000000000
13766169 0.000000015267275 1.526727509778400 1.188500000000000
13766936 0.000000016223176 1.622317596566597 1.189671000000000
13768800 0.000000016185319 1.618531889289927 1.192695000000000
13769631 0.000000016402878 1.640287769784216 1.194040000000000
13771299 0.000000016674556 1.667455621301767 1.196776000000000
13772989 0.000000013593074 1.359307359307357 1.199594000000000
13773682 0.000000010286789 1.028678890455974 1.200536000000000
13775809 0.000000013856859 1.385685884692186 1.202724000000000
13776312 0.000000013780285 1.378028542980396 1.203421000000000
13779325 0.000000013763298 1.376329787233906 1.207573000000000
13780077 0.000000013951613 1.395161290324200 1.208608000000000
13780201 0.000000013973333 1.397333333333250 1.208781000000000
13780576 0.000000014230769 1.423076923070874 1.209305000000000
13780602 0.000000014152542 1.415254237288375 1.209342000000000
13780720 0.000000014285714 1.428571428571593 1.209509000000000
13781203 0.000000015363248 1.536324786324603 1.210199000000000
13781671 0.000000029457831 2.945783132529890 1.210918000000000
13781837 0.000000041212121 4.121212121216242 1.211407000000000
13781870 0.000000041191916 4.119191570219387 1.211543000000000
13793448 0.000000018716475 1.871647509578555 1.259235000000000
13793970 0.000000008752437 0.875243664717196 1.260212000000000
13794483 0.000000006316759 0.631675874769765 1.260661000000000
13795569 0.000000006279070 0.627906976744169 1.261347000000000
13797246 0.000000006469072 0.646907216494849 1.262400000000000
13797634 0.000000006333333 0.633333333333042 1.262651000000000
13797664 0.000000006443299 0.644329896906859 1.262670000000000
13797858 0.000000006391437 0.639143730886895 1.262795000000000
13798512 0.000000006125461 0.612546125461389 1.263213000000000
13799325 0.000000006119349 0.611934900542505 1.263711000000000
13802090 0.000000006124876 0.612487611496539 1.265403000000000
13803099 0.000000006130790 0.613079019073502 1.266021000000000
13804567 0.000000006128284 0.612828438949029 1.266921000000000
13807155 0.000000006126192 0.612619222303682 1.268507000000000
13808518 0.000000006153846 0.615384615384680 1.269342000000000
13808921 0.000000039473684 3.947368421052197 1.269590000000000
13808997 0.000000054893368 5.489336839030115 1.269890000000000
13812420 0.000000104366690 10.436668999300121 1.288680000000000
13813849 0.000000082990654 8.299065420560748 1.303594000000000
13813956 0.000000054390588 5.439058823529495 1.304482000000000
13816081 0.000000003633717 0.363371740448757 1.316040000000000
13824326 0.000000027225856 2.722585609849888 1.319036000000000
13826925 0.000000028345070 2.834507042253326 1.326112000000000
13827209 0.000000033513514 3.351351351351703 1.326917000000000
13827283 0.000000043188406 4.318840579710979 1.327165000000000
13827490 0.000000074027778 7.402777777776315 1.328059000000000
13827562 0.000000088629908 8.862990810359308 1.328592000000000
13828759 0.000000087894737 8.789473684210551 1.339201000000000
13828911 0.000000052458292 5.245829244357216 1.340537000000000
13830949 0.000000045151515 4.515151515151489 1.351228000000000
13831114 0.000000035382514 3.538251366119738 1.351973000000000
13831480 0.000000013497942 1.349794238683107 1.353268000000000
13831966 0.000000010076336 1.007633587786420 1.353924000000000
13832228 0.000000008998638 0.899863760218071 1.354188000000000
13833696 0.000000009025487 0.902548725637169 1.355509000000000
13834363 0.000000009116860 0.911685994647508 1.356111000000000
13835484 0.000000009454545 0.945454545457510 1.357133000000000
13835539 0.000000010000000 0.999999999999418 1.357185000000000
13835732 0.000000010412088 1.041208791208841 1.357378000000000
13836460 0.000000010440141 1.044014084507158 1.358136000000000
13837028 0.000000010427643 1.042764283270592 1.358729000000000
13839951 0.000000010452183 1.045218295218288 1.361777000000000
13841875 0.000000010847458 1.084745762711067 1.363788000000000
13841993 0.000000011370558 1.137055837563462 1.363916000000000
13842387 0.000000012712477 1.271247739602187 1.364364000000000
13843493 0.000000013783784 1.378378378378257 1.365770000000000
13843789 0.000000014535415 1.453541507997023 1.366178000000000
13846415 0.000000014529412 1.452941176469919 1.369995000000000
13846585 0.000000064187573 6.418757277442571 1.370242000000000
13856032 0.000000064185249 6.418524871355069 1.430880000000000
13863028 0.000000017174281 1.717428087986443 1.475784000000000
13863619 0.000000009174691 0.917469050894048 1.476799000000000
13865800 0.000000009170535 0.917053543794506 1.478800000000000
13869031 0.000000009000000 0.900000000014778 1.481763000000000
13869041 0.000000009170442 0.917044167610417 1.481772000000000
13872573 0.000000009117048 0.911704776997963 1.485011000000000
13885824 0.000000008583948 0.858394833948289 1.497092000000000
13887992 0.000000008510442 0.851044169284785 1.498953000000000
13893403 0.000000008519737 0.851973684210557 1.503558000000000
13894619 0.000000008521495 0.852149457613515 1.504594000000000
13897108 0.000000008639144 0.863914373088573 1.506715000000000
13897762 0.000000008858773 0.885877318116951 1.507280000000000
13899164 0.000000010294118 1.029411764706096 1.508522000000000
13899368 0.000000011612484 1.161248374512396 1.508732000000000
13900137 0.000000011610891 1.161089052750942 1.509625000000000
13901900 0.000000011629630 1.162962962963509 1.511672000000000
13902170 0.000000026832215 2.683221476510031 1.511986000000000
13903660 0.000000060072881 6.007288070579182 1.515984000000000
13906267 0.000000060684932 6.068493150685550 1.531645000000000
13906486 0.000000060734341 6.073434125270058 1.532974000000000
13906949 0.000000060771529 6.077152918578584 1.535786000000000
13916320 0.000000039121339 3.912133891213315 1.592735000000000
13917037 0.000000037218896 3.721889554224875 1.595540000000000
13920043 0.000000028232759 2.823275862069277 1.606728000000000
13920507 0.000000005250305 0.525030525030440 1.608038000000000
13922145 0.000000005283122 0.528312184472656 1.608898000000000
13929474 0.000000004312268 0.431226765799275 1.612770000000000
13930012 0.000000003398841 0.339884066167093 1.613002000000000
13937085 0.000000003408360 0.340836012862256 1.615406000000000
13937396 0.000000003398309 0.339830906528881 1.615512000000000
13941654 0.000000003399168 0.339916839916805 1.616959000000000
13944540 0.000000003429444 0.342944369063804 1.617940000000000
13947488 0.000000003432441 0.343244136108362 1.618951000000000
13950515 0.000000011229762 1.122976168819353 1.619990000000000
13956012 0.000000011693887 1.169388707419457 1.626163000000000
13958155 0.000000011464700 1.146469968387753 1.628669000000000
13959104 0.000000011509434 1.150943396228090 1.629757000000000
13959157 0.000000011480804 1.148080438756989 1.629818000000000
13959704 0.000000012500000 1.249999999980433 1.630446000000000
13959712 0.000000011457286 1.145728643216222 1.630456000000000
13960707 0.000000011413043 1.141304347825921 1.631596000000000
13961259 0.000000011416667 1.141666666667114 1.632226000000000
13961379 0.000000011390082 1.139008199921928 1.632363000000000
13963940 0.000000011392405 1.139240506328145 1.635280000000000
13964098 0.000000011470588 1.147058823533008 1.635460000000000
13964132 0.000000011137725 1.113772455089937 1.635499000000000
13964466 0.000000011073826 1.107382550335374 1.635871000000000
13964764 0.000000010970232 1.097023153252445 1.636201000000000
13966578 0.000000010917431 1.091743119266059 1.638191000000000
13967777 0.000000011299363 1.129936305732589 1.639500000000000
13968562 0.000000016436782 1.643678160919589 1.640387000000000
13968910 0.000000032094595 3.209459459459481 1.640959000000000
13969206 0.000000051620929 5.162092938163194 1.641909000000000
13974672 0.000000051689878 5.168987771739129 1.670125000000000
13980560 0.000000021165532 2.116553212684706 1.700560000000000
13986583 0.000000016211752 1.621175224986765 1.713308000000000
13996028 0.000000016209228 1.620922832140036 1.728620000000000
13998542 0.000000016226679 1.622667910447766 1.732695000000000
14000686 0.000000016197183 1.619718309857256 1.736174000000000
14000757 0.000000016251298 1.625129802699936 1.736289000000000
14001720 0.000000016753070 1.675306957708058 1.737854000000000
14003186 0.000000019596823 1.959682345754422 1.740310000000000
14006460 0.000000021237766 2.123776626367331 1.746726000000000
14008197 0.000000022625483 2.262548262548167 1.750415000000000
14008456 0.000000024521739 2.452173913043517 1.751001000000000
14009146 0.000000029334975 2.933497536945670 1.752693000000000
14009552 0.000000028823529 2.882352941174455 1.753884000000000
14009586 0.000000028333333 2.833333333333357 1.753982000000000
14012214 0.000000028494624 2.849462365591412 1.761428000000000
14013702 0.000000029411765 2.941176470588153 1.765668000000000
14014161 0.000000029524545 2.952454461253470 1.767018000000000
14017400 0.000000015809609 1.580960854092651 1.776581000000000
14018524 0.000000006669872 0.666987179487179 1.778358000000000
14021644 0.000000003093290 0.309328968903428 1.780439000000000
14022866 0.000000002912907 0.291290738353889 1.780817000000000
14028297 0.000000002911504 0.291150442477799 1.782399000000000
14030557 0.000000002906885 0.290688472698538 1.783057000000000
14034348 0.000000003333333 0.333333333333240 1.784159000000000
14035713 0.000000003872621 0.387262079062959 1.784614000000000
14037079 0.000000004867347 0.486734693877613 1.785143000000000
14038059 0.000000009867452 0.986745213549261 1.785620000000000
14038738 0.000000009862700 0.986270022883456 1.786290000000000
14039175 0.000000009235880 0.923588039867111 1.786721000000000
14040078 0.000000002731481 0.273148148148293 1.787555000000000
14040510 0.000000002166667 0.216666666667346 1.787673000000000
14040570 0.000000001568685 0.156868451687964 1.787686000000000
14044006 0.000000000994550 0.099455040871921 1.788225000000000
14045474 0.000000000687777 0.068777664283294 1.788371000000000
14048411 0.000000000517956 0.051795580110530 1.788573000000000
14051307 0.000000000337838 0.033783783783705 1.788723000000000
14052047 0.000000000262097 0.026209677419437 1.788748000000000
14052543 0.000000000255542 0.025554187192135 1.788761000000000
14055791 0.000000000258281 0.025828052134401 1.788844000000000
14064154 0.000000001729323 0.172932330827032 1.789060000000000
14064420 0.000000003785230 0.378523011059571 1.789106000000000
14070026 0.000000004855164 0.485516372795879 1.791228000000000
14071614 0.000000005629485 0.562948467058094 1.791999000000000
14073147 0.000000005595117 0.559511698881028 1.792862000000000
14074130 0.000000005571616 0.557161629434928 1.793412000000000
14074891 0.000000005480519 0.548051948051847 1.793836000000000
14075661 0.000000005484429 0.548442906574607 1.794258000000000
14076239 0.000000028717949 2.871794871792051 1.794575000000000
14076278 0.000000161773050 16.177304964538845 1.794687000000000
14076419 0.000000169356061 16.935606060606489 1.796968000000000
14076683 0.000000169354839 16.935483870968064 1.801439000000000
14076962 0.000000169351369 16.935136897001243 1.806164000000000
14080030 0.000000169353741 16.935374149660092 1.858121000000000
14080324 0.000000168484848 16.848484848484876 1.863100000000000
14080654 0.000000168200246 16.820024570024529 1.868660000000000
14082282 0.000000001079490 0.107948969578017 1.896043000000000
14086358 0.000000001089109 0.108910891089309 1.896483000000000
14086964 0.000000001059603 0.105960264900768 1.896549000000000
14087115 0.000000001082138 0.108213820078227 1.896565000000000
14090183 0.000000001081267 0.108126721763060 1.896897000000000
14091635 0.000000001096554 0.109655419956913 1.897054000000000
14097207 0.000000003845238 0.384523809523809 1.897665000000000
14099727 0.000000007494253 0.749425287356433 1.898634000000000
14100162 0.000000007527352 0.752735229759567 1.898960000000000
14100619 0.000000007391304 0.739130434779728 1.899304000000000
14100642 0.000000007212614 0.721261444557549 1.899321000000000
14101625 0.000000005942029 0.594202898550112 1.900030000000000
14101832 0.000000005000000 0.499999999999238 1.900153000000000
14101854 0.000000003691406 0.369140624999990 1.900164000000000
14102366 0.000000003355263 0.335526315789627 1.900353000000000
14102670 0.000000003227848 0.322784810126729 1.900455000000000
14102828 0.000000003076923 0.307692307692046 1.900506000000000
14103023 0.000000003040936 0.304093567251117 1.900566000000000
14103194 0.000000003101045 0.310104529616745 1.900618000000000
14104055 0.000000003540856 0.354085603113087 1.900885000000000
14104569 0.000000005617680 0.561768039289768 1.901067000000000
14107216 0.000000002045952 0.204595185995555 1.902554000000000
14109044 0.000000002016129 0.201612903225874 1.902928000000000
14110284 0.000000002123894 0.212389380531186 1.903178000000000
14110397 0.000000002088167 0.208816705336421 1.903202000000000
14111690 0.000000002214106 0.221410579345051 1.903472000000000
14115660 0.000000009025210 0.902521008403378 1.904351000000000
14117445 0.000000008701299 0.870129870130380 1.905962000000000
14117522 0.000000008513514 0.851351351351453 1.906029000000000
14118706 0.000000006278027 0.627802690582094 1.907037000000000
14118929 0.000000006818182 0.681818181822649 1.907177000000000
14118973 0.000000008270677 0.827067669172507 1.907207000000000
14119239 0.000000007558685 0.755868544601304 1.907427000000000
14119452 0.000000007111111 0.711111111111822 1.907588000000000
14119497 0.000000006792453 0.679245283017452 1.907620000000000
14119550 0.000000005288462 0.528846153846060 1.907656000000000
14119862 0.000000004477612 0.447761194029801 1.907821000000000
14120532 0.000000004212598 0.421259842519560 1.908121000000000
14121040 0.000000002063492 0.206349206349853 1.908335000000000
14121229 0.000000000232301 0.023230088495629 1.908374000000000
14122133 0.000000000179641 0.017964071856139 1.908395000000000
14122300 0.000000000322581 0.032258064513475 1.908398000000000
14122331 0.000000000232558 0.023255813953296 1.908399000000000
14122460 0.000000000172414 0.017241379310203 1.908402000000000
14122634 0.000000000222222 0.022222222225328 1.908405000000000
14122679 0.000000000186418 0.018641810918720 1.908406000000000
14123430 0.000000000176185 0.017618469015830 1.908420000000000
14125076 0.000000000176817 0.017681728880011 1.908449000000000
14125585 0.000000003386150 0.338615023474208 1.908458000000000
14127289 0.000000003478261 0.347826086956870 1.909035000000000
14127358 0.000000003333333 0.333333333332481 1.909059000000000
14127475 0.000000000734463 0.073446327683846 1.909098000000000
14127829 0.000000000633484 0.063348416289405 1.909124000000000
14128050 0.000000000645161 0.064516129034113 1.909138000000000
14128081 0.000000000833333 0.083333333326478 1.909140000000000
14128105 0.000000000546875 0.054687500000705 1.909142000000000
14128233 0.000000000555556 0.055555555550985 1.909149000000000
14128251 0.000000000689655 0.068965517243362 1.909150000000000
14128280 0.000000000628655 0.062865497076046 1.909152000000000
14128964 0.000000000717300 0.071729957805628 1.909195000000000
14129201 0.000000000871795 0.087179487179527 1.909212000000000
14130371 0.000000000863636 0.086363636363597 1.909314000000000
14130591 0.000000001892139 0.189213893967156 1.909333000000000
14131685 0.000000002040185 0.204018547140682 1.909540000000000
14134273 0.000000002057522 0.205752212389156 1.910068000000000
14134725 0.000000002043400 0.204339963833688 1.910161000000000
14135278 0.000000002027027 0.202702702702830 1.910274000000000
14135648 0.000000002039982 0.203998182644217 1.910349000000000
14137849 0.000000002048780 0.204878048780422 1.910798000000000
14138259 0.000000002035088 0.203508771930223 1.910882000000000
14138544 0.000000006315789 0.631578947368218 1.910940000000000
14138677 0.000000006216216 0.621621621618493 1.911024000000000
14138714 0.000000007564952 0.756495160468649 1.911047000000000
14140677 0.000000007310345 0.731034482758641 1.912532000000000
14141692 0.000000007136612 0.713661202185808 1.913274000000000
14143522 0.000000007022587 0.702258726899516 1.914580000000000
14144009 0.000000007095319 0.709531866892262 1.914922000000000
14145782 0.000000007148594 0.714859437751050 1.916180000000000
